gene_id,gene_name,comparison,raw_log2FoldChange,raw_lfcSE,stat,pvalue,padj,shrunken_log2FoldChange,shrunken_lfcSE
ENSG00000225180,PVALEF,KOsiINS_vs_KOsiCONT,0.4997254923159676,0.8928369236181103,0.5597052262252913,0.5756805170000252,NA,0.010906324678818103,0.133561862378752
ENSG00000225181,AL121584.1,KOsiINS_vs_KOsiCONT,NA,NA,NA,NA,NA,0,0.2193055520927694
ENSG00000225182,AC092601.1,KOsiINS_vs_KOsiCONT,NA,NA,NA,NA,NA,0,0.2193055520927694
ENSG00000225183,AL353898.1,KOsiINS_vs_KOsiCONT,0.04258440508055723,5.267758185241808,0.008083971128337293,0.9935499944987434,NA,3.2663435972007026e-5,0.14589217355591524
ENSG00000225185,PPIAP8,KOsiINS_vs_KOsiCONT,0.04258439219615123,5.267758185241766,0.00808396868243807,0.9935499964502248,NA,3.266342608928211e-5,0.14589217355575593
ENSG00000225187,AC073283.1,KOsiINS_vs_KOsiCONT,-1.4464502449988317,2.9453958296204723,-0.491088576432599,0.6233638007750795,NA,-0.0033967977472187153,0.14311412941542273
ENSG00000225189,REREP1Y,KOsiINS_vs_KOsiCONT,NA,NA,NA,NA,NA,0,0.2193055520927694
ENSG00000225190,PLEKHM1,KOsiINS_vs_KOsiCONT,-0.08232439245266147,0.145584825498465,-0.5654737172695892,0.5717515962426938,0.8529781674339862,-0.022454933092867918,0.0776252250592326
ENSG00000225191,AL136455.1,KOsiINS_vs_KOsiCONT,NA,NA,NA,NA,NA,0,0.2193055520927694
ENSG00000225192,ZNF33BP1,KOsiINS_vs_KOsiCONT,2.385979050032638,2.1764072793405305,1.0962925334249063,0.2729507758823463,NA,0.010171359190759129,0.14456386070872734
ENSG00000225193,RPS12P26,KOsiINS_vs_KOsiCONT,-0.08509470813025757,0.9928736994049705,-0.08570547107981091,0.9317005528418372,NA,-0.00152548607855972,0.13297143030250322
ENSG00000225194,LINC00092,KOsiINS_vs_KOsiCONT,0.9716283517776264,0.8739901920378509,1.1117153952404388,0.2662605383340124,NA,0.022883631234354253,0.14117757899378053
ENSG00000225195,AC078962.1,KOsiINS_vs_KOsiCONT,NA,NA,NA,NA,NA,0,0.2193055520927694
ENSG00000225196,RPL10P17,KOsiINS_vs_KOsiCONT,NA,NA,NA,NA,NA,0,0.2193055520927694
ENSG00000225198,SSXP3,KOsiINS_vs_KOsiCONT,NA,NA,NA,NA,NA,0,0.2193055520927694
ENSG00000225200,AC246787.1,KOsiINS_vs_KOsiCONT,0.3050011032951259,0.8179126601252255,0.37290180011204266,0.7092215322040791,NA,0.007678033632892743,0.1305698105191015
ENSG00000225203,AL139230.1,KOsiINS_vs_KOsiCONT,NA,NA,NA,NA,NA,0,0.2193055520927694
ENSG00000225205,AC078883.1,KOsiINS_vs_KOsiCONT,-0.33652646964245997,0.8230916260419312,-0.4088566315037642,0.682644877179343,NA,-0.008391935897190348,0.13093269563442173
ENSG00000225206,MIR137HG,KOsiINS_vs_KOsiCONT,0.6261599661638788,0.8440446323613313,0.741856463694473,0.45817430599810055,0.7945152426633728,0.01521132597612391,0.13468827621649437
ENSG00000225208,AL133387.1,KOsiINS_vs_KOsiCONT,NA,NA,NA,NA,NA,0,0.2193055520927694
ENSG00000225209,AC092637.1,KOsiINS_vs_KOsiCONT,NA,NA,NA,NA,NA,0,0.2193055520927694
ENSG00000225210,DUXAP9,KOsiINS_vs_KOsiCONT,-1.6302024758324383,1.3483797214223345,-1.2090084491279829,0.22665959936870034,0.6190412711645709,-0.01744620389966094,0.14451169849239756
ENSG00000225212,AKR1B1P6,KOsiINS_vs_KOsiCONT,NA,NA,NA,NA,NA,0,0.2193055520927694
ENSG00000225213,AC073367.1,KOsiINS_vs_KOsiCONT,-3.4395329130769428,2.0653699515334174,-1.6653350217104153,0.0958459351461771,NA,-0.016653979756730903,0.15102228870400158
ENSG00000225214,AC079790.1,KOsiINS_vs_KOsiCONT,NA,NA,NA,NA,NA,0,0.2193055520927694
ENSG00000225215,SMARCE1P1,KOsiINS_vs_KOsiCONT,0.04259525339022767,5.267758185255738,0.00808603050714253,0.9935483514058929,NA,3.267175695039035e-5,0.14589217369006963
ENSG00000225216,AC007362.1,KOsiINS_vs_KOsiCONT,NA,NA,NA,NA,NA,0,0.2193055520927694
ENSG00000225217,HSPA7,KOsiINS_vs_KOsiCONT,0.04255522279461068,5.267758185255738,0.008078431336070283,0.9935544144691361,NA,3.264105228426045e-5,0.14589217319528522
ENSG00000225218,AP001628.1,KOsiINS_vs_KOsiCONT,NA,NA,NA,NA,NA,0,0.2193055520927694
ENSG00000225221,PLA2G12AP2,KOsiINS_vs_KOsiCONT,NA,NA,NA,NA,NA,0,0.2193055520927694
ENSG00000225222,CHCHD4P5,KOsiINS_vs_KOsiCONT,NA,NA,NA,NA,NA,0,0.2193055520927694
ENSG00000225224,RPS27AP12,KOsiINS_vs_KOsiCONT,-4.830138533290957e-4,1.2426677048997947,-3.8869108082924275e-4,0.9996898693954936,NA,-5.794600174605196e-6,0.13610903585760908
ENSG00000225225,ARL2BPP10,KOsiINS_vs_KOsiCONT,NA,NA,NA,NA,NA,0,0.2193055520927694
ENSG00000225226,LINC01795,KOsiINS_vs_KOsiCONT,NA,NA,NA,NA,NA,0,0.2193055520927694
ENSG00000225230,AC008937.1,KOsiINS_vs_KOsiCONT,-0.9192122989525237,5.2677581852417665,-0.17449781607815695,0.8614742469554718,NA,-7.05458332952978e-4,0.146015726224625
ENSG00000225231,LINC02470,KOsiINS_vs_KOsiCONT,NA,NA,NA,NA,NA,0,0.2193055520927694
ENSG00000225233,AL592402.1,KOsiINS_vs_KOsiCONT,NA,NA,NA,NA,NA,0,0.2193055520927694
