"collection","pathway","size","NES_max500","padj_max500","NES_max1000","padj_max1000","NES_max2000","padj_max2000"
"GO","GOBP_REGULATION_OF_CILIUM_MOVEMENT",29,1.22453855077806,0.340593471688192,1.23008380129622,0.325645896135081,1.23813619181919,0.316620790722462
"GO","GOBP_REGULATION_OF_CIRCADIAN_RHYTHM",111,-1.41541765876038,0.0876859003837719,-1.40603214471755,0.0956341538730142,-1.40785858146186,0.0797399526107461
"GO","GOBP_REGULATION_OF_CLATHRIN_DEPENDENT_ENDOCYTOSIS",17,0.889518070525463,0.708140925383828,0.890348964433292,0.714759540514959,0.879587490206541,0.723271339948954
"GO","GOBP_REGULATION_OF_COAGULATION",70,-1.46973486323255,0.0869947460833205,-1.45644205748077,0.0983259562037471,-1.4627172229921,0.0829363342745941
"GO","GOBP_REGULATION_OF_COLLAGEN_METABOLIC_PROCESS",35,-1.61649596691563,0.0510792413509008,-1.6118218196772,0.0549863975161561,-1.61617200772779,0.0483240143486459
"GO","GOBP_REGULATION_OF_COLLATERAL_SPROUTING",19,-1.77917221528313,0.00963432413341047,-1.76847493166288,0.00770186700544896,-1.76953513165845,0.00964363541477428
"GO","GOBP_REGULATION_OF_COMPLEMENT_ACTIVATION",15,-0.58000097930041,0.96051358458612,-0.57612873855996,0.961392274678112,-0.575051854958923,0.959344959643437
"GO","GOBP_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY",33,-1.23056948351936,0.345534719159868,-1.23201984873006,0.347072142438634,-1.234040915895,0.339477300199396
"GO","GOBP_REGULATION_OF_CYTOKINESIS",90,-1.49330836108499,0.0625774918072475,-1.48330957897894,0.0665704747291162,-1.49063687693557,0.0540926690863236
"GO","GOBP_REGULATION_OF_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY",123,-0.829662771404067,0.860457690910914,-0.825892423622137,0.859621696424948,-0.827527482562127,0.85824871671214
"GO","GOBP_REGULATION_OF_CYTOPLASMIC_TRANSLATION",38,-1.19084323127584,0.382320855323644,-1.18614387758893,0.393866209282988,-1.18777363023776,0.381633658884944
"GO","GOBP_REGULATION_OF_CYTOSKELETON_ORGANIZATION",516,NA,NA,-1.4428082040195,0.00234847764851211,-1.44364054259159,0.00180677326963421
"GO","GOBP_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION",56,-1.69723721671075,0.0156873904057271,-1.68071248551294,0.0257982081094317,-1.68890745885211,0.0133740472040612
"GO","GOBP_REGULATION_OF_DEFENSE_RESPONSE",721,NA,NA,-1.02944003778791,0.536252943139632,-1.0293992271527,0.537722647640349
"GO","GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_BACTERIUM",16,1.32338717265984,0.297116755452476,1.32861869547083,0.273966825895687,1.31299246614225,0.291685819351873
"GO","GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS",56,1.10305276370427,0.43843726203426,1.11168246844453,0.417165974959021,1.1139502226036,0.41613209395831
"GO","GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS_BY_HOST",36,1.02018860306232,0.568405100257778,1.023040461899,0.558299778114055,1.0234737903585,0.556131701603065
"GO","GOBP_REGULATION_OF_DENDRITE_DEVELOPMENT",95,-1.88802236066963,0.000233278667530544,-1.87904180336282,0.000109175342293576,-1.88663401453314,0.000193143353582614
"GO","GOBP_REGULATION_OF_DENDRITE_EXTENSION",23,-1.26177304236006,0.347020685434308,-1.25706791496957,0.337590449429872,-1.25633307344285,0.333031442853754
"GO","GOBP_REGULATION_OF_DENDRITE_MORPHOGENESIS",62,-1.85404097918828,0.00156013069318067,-1.83885679964268,0.000784056528334142,-1.84453976632799,0.000556781666238892
"GO","GOBP_REGULATION_OF_DENDRITIC_SPINE_DEVELOPMENT",55,-1.7743482271222,0.00576383058671247,-1.75933290845338,0.00336561985398177,-1.76616485125033,0.00590731028845293
"GO","GOBP_REGULATION_OF_DENDRITIC_SPINE_MORPHOGENESIS",44,-1.51617656428317,0.0949665939273269,-1.50197210898858,0.0960193356823344,-1.50671468838487,0.0890556445584907
"GO","GOBP_REGULATION_OF_DEPHOSPHORYLATION",22,-1.40538284524916,0.202591797232524,-1.40130777530816,0.211268455401121,-1.39933044213359,0.196187738600323
"GO","GOBP_REGULATION_OF_DEVELOPMENTAL_GROWTH",283,-1.73735204356007,4.4087128082462e-05,-1.73612042567804,1.05008974234625e-05,-1.73283865088849,2.85226545161085e-05
"GO","GOBP_REGULATION_OF_DIGESTIVE_SYSTEM_PROCESS",36,-1.21341138704994,0.36063268947739,-1.20933986966254,0.37097967392085,-1.21128695461485,0.35888201012816
"GO","GOBP_REGULATION_OF_DNA_BINDING",37,-1.58247550993507,0.0632759325764816,-1.57843977061517,0.0651549456657539,-1.57886749743816,0.0616349993115792
"GO","GOBP_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY",154,-1.24040661052072,0.227579443143809,-1.23829805023626,0.230482191568485,-1.23857747681419,0.215503675343076
"GO","GOBP_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS",83,-1.24949425439813,0.265212881051825,-1.24003137014307,0.284614554511247,-1.2455465656774,0.267166460140438
"GO","GOBP_REGULATION_OF_DNA_DAMAGE_CHECKPOINT",25,-0.646271588194959,0.946548751865434,-0.643002721097387,0.945175033787749,-0.643278312758574,0.943630599739364
"GO","GOBP_REGULATION_OF_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR",37,-0.833744109675326,0.797397920280317,-0.831617837347556,0.793748575591713,-0.8318431897887,0.791004046451952
"GO","GOBP_REGULATION_OF_DNA_METABOLIC_PROCESS",484,-1.24603537153356,0.103433981931042,-1.24382420080195,0.106767275116006,-1.24556855469293,0.0948186008507518
"GO","GOBP_REGULATION_OF_DNA_RECOMBINATION",129,-1.32440941892533,0.153460431968438,-1.31972615643405,0.154758136685848,-1.31981997659375,0.139461092923697
"GO","GOBP_REGULATION_OF_DNA_REPAIR",236,-1.1141729649822,0.396764961956193,-1.11251570956006,0.396293722625663,-1.11218504559004,0.393246823570365
"GO","GOBP_REGULATION_OF_DNA_REPLICATION",123,-1.21258851397401,0.286025858961824,-1.20707798539345,0.290818932632069,-1.20946769571749,0.274070103825279
"GO","GOBP_REGULATION_OF_DNA_STRAND_ELONGATION",17,-1.24512422109922,0.370492715818139,-1.23865243561102,0.370931236646949,-1.24058971557723,0.361331730946432
"GO","GOBP_REGULATION_OF_DNA_TEMPLATED_DNA_REPLICATION",50,-1.09959450880167,0.480028786789453,-1.08947918303073,0.490850830697083,-1.09508104833161,0.48451222102764
"GO","GOBP_REGULATION_OF_DNA_TEMPLATED_DNA_REPLICATION_INITIATION",21,-0.962503348546882,0.647240781984657,-0.953861089898784,0.651862458398879,-0.955754098208115,0.648427433552525
"GO","GOBP_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION",105,-0.963488934219435,0.660472135406946,-0.957650457471282,0.661705290273404,-0.960136674379377,0.659441626360034
"GO","GOBP_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_INITIATION",87,-0.795921248676659,0.881194361808005,-0.791214409574107,0.878294817017995,-0.79424481824151,0.880077804932112
"GO","GOBP_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR",146,-1.31927557155553,0.142555206738874,-1.31863333766342,0.143199598450432,-1.31557063232196,0.127471071152062
"GO","GOBP_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_HOMOLOGOUS_RECOMBINATION",80,-1.28283918202567,0.226339604754164,-1.27089947924394,0.25536794298438,-1.27750404888596,0.235483744990563
"GO","GOBP_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_NONHOMOLOGOUS_END_JOINING",31,-0.771565683059434,0.85880917291304,-0.772786119996086,0.849896017149518,-0.773670784768942,0.845870744449254
"GO","GOBP_REGULATION_OF_D_GLUCOSE_IMPORT",50,-1.55625266223513,0.06382641233172,-1.54193647337243,0.0670614857801616,-1.54986477577681,0.0572928333355823
"GO","GOBP_REGULATION_OF_D_GLUCOSE_TRANSMEMBRANE_TRANSPORT",65,-1.58056465676107,0.0391391949548843,-1.56751164730448,0.0460167060953086,-1.57223708844056,0.036666850149348
"GO","GOBP_REGULATION_OF_EARLY_ENDOSOME_TO_LATE_ENDOSOME_TRANSPORT",18,-0.532164803146932,0.983151247128309,-0.530709529888872,0.981920286965926,-0.531497762944595,0.981014287599988
