"collection","pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"GO","GOCC_ENDOPLASMIC_RETICULUM_LUMEN",2.23889586101055e-15,1.06396213616189e-11,1.00731795687447,-0.537108103802054,-2.24053687389506,306,"ENSG00000254647;ENSG00000044574;ENSG00000111186;ENSG00000155660;ENSG00000166598;ENSG00000149428;ENSG00000102580;ENSG00000145050;ENSG00000143870;ENSG00000166794;ENSG00000186998;ENSG00000196739;ENSG00000090520;ENSG00000127022;ENSG00000128228;ENSG00000179218;ENSG00000167004;ENSG00000130175;ENSG00000113273;ENSG00000136731;ENSG00000185624;ENSG00000089597;ENSG00000135506;ENSG00000084636;ENSG00000198363;ENSG00000171812;ENSG00000057593;ENSG00000114270;ENSG00000198113;ENSG00000091136;ENSG00000182871;ENSG00000090530;ENSG00000070404;ENSG00000158457;ENSG00000110244;ENSG00000135437;ENSG00000095303;ENSG00000116260;ENSG00000187955;ENSG00000071073;ENSG00000136378;ENSG00000172037;ENSG00000115461;ENSG00000102854;ENSG00000128590;ENSG00000164054;ENSG00000023318;ENSG00000059377;ENSG00000142552;ENSG00000160404;ENSG00000157399;ENSG00000115486;ENSG00000049323;ENSG00000197930;ENSG00000091513;ENSG00000106080;ENSG00000130635;ENSG00000149380;ENSG00000186318;ENSG00000101203;ENSG00000140545;ENSG00000113739;ENSG00000164307;ENSG00000126218;ENSG00000102265;ENSG00000073756;ENSG00000164308;ENSG00000179403;ENSG00000126759;ENSG00000140093;ENSG00000115414;ENSG00000198832;ENSG00000139684;ENSG00000130234;ENSG00000142871;ENSG00000188064;ENSG00000239264;ENSG00000185010;ENSG00000178031;ENSG00000101439;ENSG00000079150;ENSG00000117385;ENSG00000125378"
"GO","GOBP_RRNA_METABOLIC_PROCESS",3.14223903178348e-15,1.06396213616189e-11,1.00731795687447,0.510816064331911,2.20964851367017,288,"ENSG00000120800;ENSG00000198585;ENSG00000086189;ENSG00000115761;ENSG00000165732;ENSG00000150990;ENSG00000171453;ENSG00000138442;ENSG00000167721;ENSG00000162851;ENSG00000186868;ENSG00000121274;ENSG00000162408;ENSG00000115750;ENSG00000171824;ENSG00000120158;ENSG00000278053;ENSG00000198042;ENSG00000100142;ENSG00000126749;ENSG00000071462;ENSG00000160208;ENSG00000255561;ENSG00000011260;ENSG00000146223;ENSG00000116455;ENSG00000163811;ENSG00000117877;ENSG00000178896;ENSG00000197498;ENSG00000088205;ENSG00000136891;ENSG00000183520;ENSG00000141101;ENSG00000178105;ENSG00000111641;ENSG00000188573;ENSG00000125630;ENSG00000150773;ENSG00000039123;ENSG00000124541;ENSG00000155115;ENSG00000119285;ENSG00000135372;ENSG00000160256;ENSG00000113460;ENSG00000065183;ENSG00000119041;ENSG00000164934;ENSG00000136271;ENSG00000143751;ENSG00000136045;ENSG00000171861;ENSG00000108592;ENSG00000089048;ENSG00000145414;ENSG00000261236;ENSG00000112578;ENSG00000067334;ENSG00000160214;ENSG00000124784;ENSG00000169519;ENSG00000117174;ENSG00000189306;ENSG00000253797;ENSG00000158796;ENSG00000171316;ENSG00000134987;ENSG00000182117;ENSG00000130826;ENSG00000213782;ENSG00000053372;ENSG00000170515;ENSG00000130810;ENSG00000165271;ENSG00000107371;ENSG00000111845;ENSG00000115053;ENSG00000001497;ENSG00000124787;ENSG00000145220;ENSG00000104884;ENSG00000177700;ENSG00000183751;ENSG00000007376;ENSG00000109536;ENSG00000133316;ENSG00000083520;ENSG00000101546;ENSG00000130713;ENSG00000141543;ENSG00000114166;ENSG00000225830;ENSG00000122085;ENSG00000156990;ENSG00000163882;ENSG00000117133;ENSG00000233927;ENSG00000115946;ENSG00000077235;ENSG00000106723;ENSG00000166197;ENSG00000105849;ENSG00000105372;ENSG00000156697;ENSG00000152684;ENSG00000165526;ENSG00000135698;ENSG00000107937;ENSG00000147889;ENSG00000241945;ENSG00000100029;ENSG00000087269;ENSG00000151304;ENSG00000111615;ENSG00000197223;ENSG00000227057;ENSG00000117395;ENSG00000117481;ENSG00000101361;ENSG00000055044;ENSG00000115368;ENSG00000109534;ENSG00000165733;ENSG00000122034;ENSG00000114767;ENSG00000129347;ENSG00000198793;ENSG00000148300;ENSG00000179409;ENSG00000174912;ENSG00000130935;ENSG00000108651;ENSG00000065268;ENSG00000105671;ENSG00000118181;ENSG00000127080;ENSG00000146109;ENSG00000137054;ENSG00000070814;ENSG00000155438;ENSG00000172301;ENSG00000124228;ENSG00000126524;ENSG00000132467;ENSG00000100138;ENSG00000177954;ENSG00000085231;ENSG00000124383;ENSG00000099817;ENSG00000122687;ENSG00000166750;ENSG00000272047;ENSG00000101782;ENSG00000141456;ENSG00000172336;ENSG00000278619"
"GO","GOCC_PRERIBOSOME",8.01525564437916e-15,1.80931037412452e-11,0.986546283587582,0.65827227323681,2.51352613778072,106,"ENSG00000120800;ENSG00000086189;ENSG00000115761;ENSG00000150990;ENSG00000138442;ENSG00000167721;ENSG00000171824;ENSG00000120158;ENSG00000198042;ENSG00000126749;ENSG00000160208;ENSG00000011260;ENSG00000163811;ENSG00000183520;ENSG00000141101;ENSG00000188573;ENSG00000124541;ENSG00000119285;ENSG00000135372;ENSG00000160256;ENSG00000065183;ENSG00000164934;ENSG00000108592;ENSG00000261236;ENSG00000112578;ENSG00000067334;ENSG00000160214;ENSG00000124784;ENSG00000189306;ENSG00000253797;ENSG00000134987;ENSG00000188976;ENSG00000053372;ENSG00000135521;ENSG00000187051;ENSG00000132603;ENSG00000130810;ENSG00000165271;ENSG00000183751;ENSG00000133316;ENSG00000083845;ENSG00000117133;ENSG00000233927;ENSG00000115946;ENSG00000105372;ENSG00000156697;ENSG00000241945;ENSG00000100029;ENSG00000087269;ENSG00000151304;ENSG00000111615;ENSG00000227057;ENSG00000117395;ENSG00000101361;ENSG00000055044;ENSG00000115368;ENSG00000165733;ENSG00000114767;ENSG00000129347"
"GO","GOBP_RRNA_PROCESSING",1.32878709325874e-14,2.07048003763276e-11,0.986546283587582,0.532545210746226,2.25809634071434,235,"ENSG00000120800;ENSG00000198585;ENSG00000086189;ENSG00000115761;ENSG00000165732;ENSG00000150990;ENSG00000138442;ENSG00000167721;ENSG00000162851;ENSG00000121274;ENSG00000162408;ENSG00000171824;ENSG00000120158;ENSG00000278053;ENSG00000198042;ENSG00000126749;ENSG00000071462;ENSG00000160208;ENSG00000255561;ENSG00000011260;ENSG00000146223;ENSG00000116455;ENSG00000163811;ENSG00000178896;ENSG00000197498;ENSG00000088205;ENSG00000136891;ENSG00000183520;ENSG00000141101;ENSG00000178105;ENSG00000111641;ENSG00000188573;ENSG00000150773;ENSG00000039123;ENSG00000124541;ENSG00000119285;ENSG00000135372;ENSG00000160256;ENSG00000113460;ENSG00000065183;ENSG00000164934;ENSG00000136271;ENSG00000143751;ENSG00000136045;ENSG00000171861;ENSG00000108592;ENSG00000089048;ENSG00000145414;ENSG00000261236;ENSG00000112578;ENSG00000067334;ENSG00000160214;ENSG00000124784;ENSG00000169519;ENSG00000117174;ENSG00000189306;ENSG00000253797;ENSG00000171316;ENSG00000134987;ENSG00000182117;ENSG00000130826;ENSG00000213782;ENSG00000053372;ENSG00000170515;ENSG00000130810;ENSG00000165271;ENSG00000107371;ENSG00000111845;ENSG00000001497;ENSG00000124787;ENSG00000145220;ENSG00000104884;ENSG00000183751;ENSG00000007376;ENSG00000109536;ENSG00000133316;ENSG00000083520;ENSG00000101546;ENSG00000130713;ENSG00000141543;ENSG00000114166;ENSG00000122085;ENSG00000156990;ENSG00000117133;ENSG00000233927;ENSG00000115946;ENSG00000166197;ENSG00000105372;ENSG00000156697;ENSG00000165526;ENSG00000135698;ENSG00000107937;ENSG00000147889;ENSG00000241945;ENSG00000100029;ENSG00000087269;ENSG00000151304;ENSG00000111615;ENSG00000197223;ENSG00000227057;ENSG00000117395;ENSG00000117481;ENSG00000101361;ENSG00000055044;ENSG00000115368;ENSG00000109534;ENSG00000165733;ENSG00000114767;ENSG00000129347;ENSG00000148300;ENSG00000179409;ENSG00000174912;ENSG00000130935;ENSG00000108651;ENSG00000065268;ENSG00000105671;ENSG00000118181;ENSG00000146109;ENSG00000172301;ENSG00000124228;ENSG00000126524;ENSG00000132467;ENSG00000100138;ENSG00000177954;ENSG00000085231;ENSG00000124383;ENSG00000122687;ENSG00000272047;ENSG00000101782;ENSG00000141456;ENSG00000172336;ENSG00000278619"
"GO","GOBP_RIBOSOME_BIOGENESIS",1.52870646606081e-14,2.07048003763276e-11,0.97599468306432,0.48235053385717,2.11588079932727,330,"ENSG00000120800;ENSG00000198585;ENSG00000155393;ENSG00000086189;ENSG00000115761;ENSG00000165732;ENSG00000150990;ENSG00000138442;ENSG00000167721;ENSG00000162851;ENSG00000121274;ENSG00000162408;ENSG00000171824;ENSG00000125485;ENSG00000105447;ENSG00000171763;ENSG00000120158;ENSG00000278053;ENSG00000198042;ENSG00000126749;ENSG00000071462;ENSG00000160208;ENSG00000255561;ENSG00000011260;ENSG00000146223;ENSG00000116455;ENSG00000163811;ENSG00000178896;ENSG00000197498;ENSG00000088205;ENSG00000169251;ENSG00000136891;ENSG00000183520;ENSG00000141101;ENSG00000178105;ENSG00000111641;ENSG00000148296;ENSG00000188573;ENSG00000108559;ENSG00000132382;ENSG00000150773;ENSG00000039123;ENSG00000139842;ENSG00000124541;ENSG00000119285;ENSG00000073536;ENSG00000135372;ENSG00000160256;ENSG00000113460;ENSG00000065183;ENSG00000164934;ENSG00000136271;ENSG00000143751;ENSG00000136045;ENSG00000171861;ENSG00000108592;ENSG00000089048;ENSG00000108561;ENSG00000145414;ENSG00000261236;ENSG00000112578;ENSG00000067334;ENSG00000198301;ENSG00000160214;ENSG00000124784;ENSG00000178605;ENSG00000169519;ENSG00000178952;ENSG00000117174;ENSG00000274523;ENSG00000189306;ENSG00000253797;ENSG00000171316;ENSG00000134987;ENSG00000182117;ENSG00000130826;ENSG00000213782;ENSG00000188976;ENSG00000053372;ENSG00000135521;ENSG00000187051;ENSG00000132603;ENSG00000182810;ENSG00000105793;ENSG00000170515;ENSG00000130810;ENSG00000158417;ENSG00000165271;ENSG00000107371;ENSG00000111845;ENSG00000001497;ENSG00000146909;ENSG00000124787;ENSG00000145220;ENSG00000104884;ENSG00000183751;ENSG00000007376;ENSG00000109536;ENSG00000133316;ENSG00000083520;ENSG00000101546;ENSG00000130713;ENSG00000083845;ENSG00000141543;ENSG00000071994;ENSG00000114166;ENSG00000122085;ENSG00000156990;ENSG00000117133;ENSG00000233927;ENSG00000115946;ENSG00000048162;ENSG00000166197;ENSG00000037241;ENSG00000105372;ENSG00000156697;ENSG00000118246;ENSG00000165526;ENSG00000135698;ENSG00000107937;ENSG00000147889;ENSG00000241945;ENSG00000132153;ENSG00000100029;ENSG00000087269;ENSG00000151304;ENSG00000111615;ENSG00000144895;ENSG00000197223;ENSG00000227057;ENSG00000158290;ENSG00000117395;ENSG00000117481;ENSG00000132341;ENSG00000101361;ENSG00000130119;ENSG00000181163;ENSG00000055044;ENSG00000115368;ENSG00000109534;ENSG00000165733;ENSG00000122034;ENSG00000114767;ENSG00000129347;ENSG00000148300;ENSG00000179409;ENSG00000174912;ENSG00000130935;ENSG00000108651;ENSG00000132591;ENSG00000065268;ENSG00000114279;ENSG00000134697"
"GO","GOBP_RIBOSOMAL_LARGE_SUBUNIT_BIOGENESIS",5.34672121936758e-12,6.03466601625954e-09,0.887074988399873,0.677079187579519,2.44696661928187,78,"ENSG00000155393;ENSG00000138442;ENSG00000162408;ENSG00000171763;ENSG00000198042;ENSG00000146223;ENSG00000197498;ENSG00000088205;ENSG00000136891;ENSG00000111641;ENSG00000148296;ENSG00000073536;ENSG00000113460;ENSG00000171861;ENSG00000108592;ENSG00000261236;ENSG00000198301;ENSG00000178605;ENSG00000178952;ENSG00000117174;ENSG00000274523;ENSG00000188976;ENSG00000053372;ENSG00000132603;ENSG00000182810;ENSG00000105793;ENSG00000130810;ENSG00000111845;ENSG00000001497;ENSG00000133316;ENSG00000122085;ENSG00000117133;ENSG00000048162;ENSG00000037241;ENSG00000118246;ENSG00000107937;ENSG00000132153;ENSG00000100029;ENSG00000117395;ENSG00000117481;ENSG00000181163;ENSG00000122034"
"GO","GOCC_ENDOPLASMIC_RETICULUM_PROTEIN_CONTAINING_COMPLEX",1.9834759547897e-11,1.91887130940512e-08,0.863415391606693,-0.609621859807908,-2.30456467925166,128,"ENSG00000044574;ENSG00000166598;ENSG00000149428;ENSG00000143870;ENSG00000166794;ENSG00000051108;ENSG00000134910;ENSG00000090520;ENSG00000128228;ENSG00000145626;ENSG00000179218;ENSG00000145495;ENSG00000167004;ENSG00000130175;ENSG00000161671;ENSG00000185624;ENSG00000089597;ENSG00000135506;ENSG00000130714;ENSG00000163902;ENSG00000058262;ENSG00000198856;ENSG00000102158;ENSG00000185104;ENSG00000114850;ENSG00000101464;ENSG00000244038;ENSG00000162298;ENSG00000101294;ENSG00000124783;ENSG00000168394;ENSG00000135249"
"GO","GOMF_MRNA_BINDING",1.39760435757585e-10,1.18307208868796e-07,0.826657301178302,0.42181697852886,1.87279857024405,370,"ENSG00000154548;ENSG00000205978;ENSG00000214575;ENSG00000048740;ENSG00000198585;ENSG00000070756;ENSG00000109832;ENSG00000020577;ENSG00000135930;ENSG00000090621;ENSG00000188613;ENSG00000067225;ENSG00000124214;ENSG00000133026;ENSG00000165732;ENSG00000157110;ENSG00000112183;ENSG00000187772;ENSG00000132463;ENSG00000181588;ENSG00000150753;ENSG00000107105;ENSG00000272886;ENSG00000104967;ENSG00000116350;ENSG00000067048;ENSG00000148584;ENSG00000122965;ENSG00000171490;ENSG00000117751;ENSG00000142864;ENSG00000178896;ENSG00000153250;ENSG00000161642;ENSG00000114416;ENSG00000119314;ENSG00000211460;ENSG00000122068;ENSG00000172346;ENSG00000132541;ENSG00000005100;ENSG00000080608;ENSG00000105705;ENSG00000134046;ENSG00000174606;ENSG00000145907;ENSG00000080824;ENSG00000169062;ENSG00000108561;ENSG00000138385;ENSG00000174953;ENSG00000107581;ENSG00000242265;ENSG00000107864;ENSG00000132819;ENSG00000163950;ENSG00000138593;ENSG00000163877;ENSG00000107164;ENSG00000176102;ENSG00000065978;ENSG00000100320;ENSG00000103067;ENSG00000125676;ENSG00000117569;ENSG00000257103;ENSG00000178700;ENSG00000100722;ENSG00000115053;ENSG00000125207;ENSG00000120727;ENSG00000161960;ENSG00000146963;ENSG00000197381;ENSG00000149273;ENSG00000119705;ENSG00000132361;ENSG00000075292;ENSG00000056586;ENSG00000138095;ENSG00000189167;ENSG00000128534;ENSG00000082516;ENSG00000144642;ENSG00000009307;ENSG00000164548;ENSG00000083845;ENSG00000262814;ENSG00000141543;ENSG00000149016;ENSG00000155827;ENSG00000149658;ENSG00000104824;ENSG00000137449;ENSG00000136937;ENSG00000089280;ENSG00000198576;ENSG00000116791;ENSG00000165819;ENSG00000163798;ENSG00000175324;ENSG00000135316;ENSG00000281128;ENSG00000090097;ENSG00000124562;ENSG00000125445;ENSG00000151247;ENSG00000092199;ENSG00000243449;ENSG00000135870;ENSG00000110367;ENSG00000112232;ENSG00000177679;ENSG00000144895;ENSG00000265241;ENSG00000169288;ENSG00000153187;ENSG00000113812;ENSG00000023734;ENSG00000196116;ENSG00000100296;ENSG00000120705;ENSG00000161813;ENSG00000115524;ENSG00000151962;ENSG00000136463;ENSG00000163694;ENSG00000204356;ENSG00000135387;ENSG00000161547;ENSG00000116288;ENSG00000058673;ENSG00000100650;ENSG00000197451;ENSG00000065526;ENSG00000092345;ENSG00000140488;ENSG00000103549;ENSG00000186566;ENSG00000114503;ENSG00000148090;ENSG00000142541;ENSG00000116001;ENSG00000185728;ENSG00000165119;ENSG00000179151;ENSG00000120948"
"GO","GOBP_RIBOSOMAL_SMALL_SUBUNIT_BIOGENESIS",2.01817810205333e-10,1.51856690078946e-07,0.826657301178302,0.591939147386621,2.28056186482576,113,"ENSG00000120800;ENSG00000086189;ENSG00000115761;ENSG00000150990;ENSG00000167721;ENSG00000171824;ENSG00000120158;ENSG00000278053;ENSG00000126749;ENSG00000011260;ENSG00000163811;ENSG00000183520;ENSG00000141101;ENSG00000148296;ENSG00000124541;ENSG00000119285;ENSG00000135372;ENSG00000160256;ENSG00000065183;ENSG00000164934;ENSG00000112578;ENSG00000067334;ENSG00000124784;ENSG00000169519;ENSG00000274523;ENSG00000189306;ENSG00000134987;ENSG00000135521;ENSG00000187051;ENSG00000165271;ENSG00000146909;ENSG00000124787;ENSG00000104884;ENSG00000183751;ENSG00000101546;ENSG00000083845;ENSG00000071994;ENSG00000233927;ENSG00000115946;ENSG00000105372;ENSG00000156697;ENSG00000241945;ENSG00000087269;ENSG00000151304;ENSG00000111615;ENSG00000227057;ENSG00000101361;ENSG00000181163;ENSG00000055044;ENSG00000115368;ENSG00000165733;ENSG00000114767;ENSG00000129347;ENSG00000130935;ENSG00000108651;ENSG00000132591;ENSG00000118181;ENSG00000146109;ENSG00000132467;ENSG00000100138;ENSG00000177954;ENSG00000085231;ENSG00000124383;ENSG00000272047;ENSG00000101782"
"GO","GOBP_NUCLEIC_ACID_CATABOLIC_PROCESS",5.68296222384585e-09,3.84850201798841e-06,0.761460801445585,0.395344939719512,1.76495240955082,395,"ENSG00000205978;ENSG00000163932;ENSG00000158246;ENSG00000198585;ENSG00000070756;ENSG00000020577;ENSG00000135930;ENSG00000090621;ENSG00000188613;ENSG00000004948;ENSG00000112183;ENSG00000187772;ENSG00000132463;ENSG00000180336;ENSG00000121274;ENSG00000181588;ENSG00000171824;ENSG00000037474;ENSG00000272886;ENSG00000103342;ENSG00000164305;ENSG00000113575;ENSG00000072756;ENSG00000148584;ENSG00000117751;ENSG00000142864;ENSG00000178896;ENSG00000239672;ENSG00000106605;ENSG00000105939;ENSG00000188573;ENSG00000114416;ENSG00000167136;ENSG00000080802;ENSG00000039123;ENSG00000164091;ENSG00000082512;ENSG00000155858;ENSG00000172346;ENSG00000132541;ENSG00000138231;ENSG00000033030;ENSG00000101574;ENSG00000165934;ENSG00000174606;ENSG00000152520;ENSG00000169062;ENSG00000064102;ENSG00000111335;ENSG00000108561;ENSG00000145414;ENSG00000029363;ENSG00000206557;ENSG00000138385;ENSG00000174953;ENSG00000154582;ENSG00000092847;ENSG00000215251;ENSG00000107864;ENSG00000130826;ENSG00000132819;ENSG00000163877;ENSG00000053372;ENSG00000065978;ENSG00000134698;ENSG00000100722;ENSG00000107371;ENSG00000112339;ENSG00000143952;ENSG00000125207;ENSG00000143493;ENSG00000119705;ENSG00000105229;ENSG00000076053;ENSG00000056586;ENSG00000138095;ENSG00000122870;ENSG00000102786;ENSG00000009307;ENSG00000141232;ENSG00000164902;ENSG00000083520;ENSG00000130713;ENSG00000141543;ENSG00000149016;ENSG00000160049;ENSG00000138346;ENSG00000204272;ENSG00000149658;ENSG00000136937;ENSG00000089280;ENSG00000037897;ENSG00000116791;ENSG00000165819;ENSG00000118246;ENSG00000028137;ENSG00000134815;ENSG00000152684;ENSG00000175324;ENSG00000149262;ENSG00000006744;ENSG00000140395;ENSG00000100823;ENSG00000144580;ENSG00000138035;ENSG00000135316;ENSG00000147905;ENSG00000090097;ENSG00000155508;ENSG00000162385;ENSG00000092199;ENSG00000243449;ENSG00000135870;ENSG00000110367;ENSG00000104408;ENSG00000265241;ENSG00000104356;ENSG00000141698;ENSG00000170627;ENSG00000184863;ENSG00000153187;ENSG00000078177;ENSG00000183479;ENSG00000117481;ENSG00000181163;ENSG00000171865;ENSG00000120705;ENSG00000120868;ENSG00000151962;ENSG00000138614;ENSG00000168646;ENSG00000124279;ENSG00000163694;ENSG00000148300;ENSG00000143977;ENSG00000135387;ENSG00000198677;ENSG00000151461;ENSG00000170473;ENSG00000119203;ENSG00000136270;ENSG00000197451;ENSG00000157106;ENSG00000105671;ENSG00000092345;ENSG00000090905;ENSG00000130332;ENSG00000109917;ENSG00000114503;ENSG00000119720;ENSG00000178764;ENSG00000081277;ENSG00000100387;ENSG00000185728;ENSG00000179151;ENSG00000204389;ENSG00000120948"
